"Station","Period","Date","Swath","SpeciesCode","Density"
1,7,"09/15/83","45R",0589,2.00
1,8,"02/19/84","32L",0024,0.00
1,8,"02/19/84","39R",0024,0.05
1,8,"02/19/84","45R",0024,0.00
1,8,"02/19/84","32L",0029,0.05
1,8,"02/19/84","39R",0029,0.15
1,8,"02/19/84","45R",0029,0.85
1,8,"02/19/84","32L",0030,2.30
1,8,"02/19/84","39R",0030,6.65
1,8,"02/19/84","45R",0030,3.25
1,8,"02/19/84","32L",0066,0.50
1,8,"02/19/84","39R",0066,0.25
1,8,"02/19/84","45R",0066,0.45
1,8,"02/19/84","32L",0067,0.00
1,8,"02/19/84","39R",0067,0.00
1,8,"02/19/84","45R",0067,0.00
1,8,"02/19/84","32L",0075,0.00
1,8,"02/19/84","39R",0075,0.00
1,8,"02/19/84","45R",0075,0.00
1,8,"02/19/84","32L",0081,0.00
1,8,"02/19/84","39R",0081,0.00
1,8,"02/19/84","45R",0081,0.00
1,8,"02/19/84","32L",0082,0.00
1,8,"02/19/84","39R",0082,0.00
1,8,"02/19/84","45R",0082,0.00
1,8,"02/19/84","32L",0085,0.00
1,8,"02/19/84","39R",0085,0.00
1,8,"02/19/84","45R",0085,0.10
1,8,"02/19/84","32L",0089,0.20
1,8,"02/19/84","39R",0089,0.55
1,8,"02/19/84","45R",0089,0.80
1,8,"02/19/84","32L",0092,0.00
1,8,"02/19/84","39R",0092,0.00
1,8,"02/19/84","45R",0092,0.05
1,8,"02/19/84","32L",0152,0.00
1,8,"02/19/84","39R",0152,0.00
1,8,"02/19/84","45R",0152,0.00
1,8,"02/19/84","32L",0553,4.75
1,8,"02/19/84","39R",0553,2.65
1,8,"02/19/84","45R",0553,2.65
1,8,"02/19/84","32L",0556,1.00
1,8,"02/19/84","39R",0556,0.45
1,8,"02/19/84","45R",0556,0.60
1,8,"02/19/84","32L",0557,0.00
1,8,"02/19/84","39R",0557,0.00
1,8,"02/19/84","45R",0557,0.00
1,8,"02/19/84","32L",0558,0.00
1,8,"02/19/84","39R",0558,0.00
1,8,"02/19/84","45R",0558,0.00
1,8,"02/19/84","32L",0574,0.10
1,8,"02/19/84","39R",0574,0.05
1,8,"02/19/84","45R",0574,0.10
1,8,"02/19/84","32L",0575,0.15
1,8,"02/19/84","39R",0575,0.20
1,8,"02/19/84","45R",0575,0.00
1,8,"02/19/84","32L",0589,1.80
1,8,"02/19/84","39R",0589,1.35
1,8,"02/19/84","45R",0589,1.50
1,9,"10/03/84","10R",0024,0.00
1,9,"10/03/84","22R",0024,0.00
1,9,"10/03/84","32L",0024,0.00
1,9,"10/03/84","39R",0024,0.00
1,9,"10/03/84","45R",0024,0.00
1,9,"10/03/84","10R",0029,0.00
1,9,"10/03/84","22R",0029,0.15
1,9,"10/03/84","32L",0029,0.00
1,9,"10/03/84","39R",0029,0.00
1,9,"10/03/84","45R",0029,1.15
1,9,"10/03/84","10R",0030,0.05
1,9,"10/03/84","22R",0030,2.20
1,9,"10/03/84","32L",0030,1.15
1,9,"10/03/84","39R",0030,5.10
1,9,"10/03/84","45R",0030,1.35
1,9,"10/03/84","10R",0066,0.65
1,9,"10/03/84","22R",0066,0.75
1,9,"10/03/84","32L",0066,0.65
1,9,"10/03/84","39R",0066,1.20
1,9,"10/03/84","45R",0066,0.80
1,9,"10/03/84","10R",0067,0.00
1,9,"10/03/84","22R",0067,0.00
1,9,"10/03/84","32L",0067,0.00
1,9,"10/03/84","39R",0067,0.00
1,9,"10/03/84","45R",0067,0.00
1,9,"10/03/84","10R",0075,0.00
1,9,"10/03/84","22R",0075,0.00
1,9,"10/03/84","32L",0075,0.00
1,9,"10/03/84","39R",0075,0.00
1,9,"10/03/84","45R",0075,0.00
1,9,"10/03/84","10R",0081,0.00
1,9,"10/03/84","22R",0081,0.00
1,9,"10/03/84","32L",0081,0.00
1,9,"10/03/84","39R",0081,0.00
1,9,"10/03/84","45R",0081,0.00
1,9,"10/03/84","10R",0082,0.00
1,9,"10/03/84","22R",0082,0.00
1,9,"10/03/84","32L",0082,0.00
1,9,"10/03/84","39R",0082,0.00
1,9,"10/03/84","45R",0082,0.00
1,9,"10/03/84","10R",0085,0.00
1,9,"10/03/84","22R",0085,0.00
1,9,"10/03/84","32L",0085,0.00
1,9,"10/03/84","39R",0085,0.00
1,9,"10/03/84","45R",0085,0.00
1,9,"10/03/84","10R",0089,0.00
1,9,"10/03/84","22R",0089,0.15
1,9,"10/03/84","32L",0089,0.25
1,9,"10/03/84","39R",0089,0.20
1,9,"10/03/84","45R",0089,0.30
1,9,"10/03/84","10R",0092,0.00
1,9,"10/03/84","22R",0092,0.00
1,9,"10/03/84","32L",0092,0.00
1,9,"10/03/84","39R",0092,0.00
1,9,"10/03/84","45R",0092,0.00
1,9,"10/03/84","10R",0152,0.00
1,9,"10/03/84","22R",0152,0.00
1,9,"10/03/84","32L",0152,0.00
1,9,"10/03/84","39R",0152,0.00
1,9,"10/03/84","45R",0152,0.00
1,9,"10/03/84","10R",0553,7.05
1,9,"10/03/84","22R",0553,2.60
1,9,"10/03/84","32L",0553,3.85
1,9,"10/03/84","39R",0553,2.15
1,9,"10/03/84","45R",0553,2.50
1,9,"10/03/84","10R",0556,1.70
1,9,"10/03/84","22R",0556,0.70
1,9,"10/03/84","32L",0556,1.00
1,9,"10/03/84","39R",0556,0.65
1,9,"10/03/84","45R",0556,0.55
1,9,"10/03/84","10R",0557,0.00
1,9,"10/03/84","22R",0557,0.05
1,9,"10/03/84","32L",0557,0.00
1,9,"10/03/84","39R",0557,0.10
1,9,"10/03/84","45R",0557,0.05
1,9,"10/03/84","10R",0558,0.00
1,9,"10/03/84","22R",0558,0.00
1,9,"10/03/84","32L",0558,0.00
1,9,"10/03/84","39R",0558,0.05
1,9,"10/03/84","45R",0558,0.00
1,9,"10/03/84","10R",0574,0.05
1,9,"10/03/84","22R",0574,0.10
1,9,"10/03/84","32L",0574,0.05
1,9,"10/03/84","39R",0574,0.10
1,9,"10/03/84","45R",0574,0.15
1,9,"10/03/84","10R",0575,0.35
1,9,"10/03/84","22R",0575,0.15
1,9,"10/03/84","32L",0575,0.15
1,9,"10/03/84","39R",0575,0.15
1,9,"10/03/84","45R",0575,0.05
1,9,"10/03/84","10R",0589,0.10
1,9,"10/03/84","22R",0589,0.55
1,9,"10/03/84","32L",0589,0.60
1,9,"10/03/84","39R",0589,0.75
1,9,"10/03/84","45R",0589,0.35
1,10,"04/24/85","10R",0024,0.00
1,10,"04/24/85","22R",0024,0.00
1,10,"04/24/85","32L",0024,0.00
1,10,"04/24/85","39R",0024,0.00
1,10,"04/24/85","45R",0024,0.00
1,10,"04/24/85","10R",0029,0.00
1,10,"04/24/85","22R",0029,0.25
1,10,"04/24/85","32L",0029,0.00
1,10,"04/24/85","39R",0029,0.10
1,10,"04/24/85","45R",0029,0.95
1,10,"04/24/85","10R",0030,2.20
1,10,"04/24/85","22R",0030,10.15
1,10,"04/24/85","32L",0030,3.15
1,10,"04/24/85","39R",0030,13.60
1,10,"04/24/85","45R",0030,8.65
1,10,"04/24/85","10R",0066,0.75
1,10,"04/24/85","22R",0066,0.75
1,10,"04/24/85","32L",0066,0.80
1,10,"04/24/85","39R",0066,0.80
1,10,"04/24/85","45R",0066,0.50
1,10,"04/24/85","10R",0067,0.00
1,10,"04/24/85","22R",0067,0.00
1,10,"04/24/85","32L",0067,0.00
1,10,"04/24/85","39R",0067,0.00
1,10,"04/24/85","45R",0067,0.00
1,10,"04/24/85","10R",0075,0.00
1,10,"04/24/85","22R",0075,0.00
1,10,"04/24/85","32L",0075,0.00
1,10,"04/24/85","39R",0075,0.00
1,10,"04/24/85","45R",0075,0.00
1,10,"04/24/85","10R",0081,0.00
1,10,"04/24/85","22R",0081,0.00
1,10,"04/24/85","32L",0081,0.00
1,10,"04/24/85","39R",0081,0.00
1,10,"04/24/85","45R",0081,0.00
1,10,"04/24/85","10R",0082,0.00
1,10,"04/24/85","22R",0082,0.00
1,10,"04/24/85","32L",0082,0.00
1,10,"04/24/85","39R",0082,0.00
1,10,"04/24/85","45R",0082,0.00
1,10,"04/24/85","10R",0085,0.00
1,10,"04/24/85","22R",0085,0.00
1,10,"04/24/85","32L",0085,0.00
1,10,"04/24/85","39R",0085,0.05
1,10,"04/24/85","45R",0085,0.00
1,10,"04/24/85","10R",0089,0.25
1,10,"04/24/85","22R",0089,0.65
1,10,"04/24/85","32L",0089,0.50
1,10,"04/24/85","39R",0089,0.45
1,10,"04/24/85","45R",0089,0.10
1,10,"04/24/85","10R",0092,0.00
1,10,"04/24/85","22R",0092,0.05
1,10,"04/24/85","32L",0092,0.00
1,10,"04/24/85","39R",0092,0.00
1,10,"04/24/85","45R",0092,0.10
1,10,"04/24/85","10R",0152,0.00
1,10,"04/24/85","22R",0152,0.00
1,10,"04/24/85","32L",0152,0.00
1,10,"04/24/85","39R",0152,0.00
1,10,"04/24/85","45R",0152,0.00
1,10,"04/24/85","10R",0553,8.70
1,10,"04/24/85","22R",0553,3.05
1,10,"04/24/85","32L",0553,3.30
1,10,"04/24/85","39R",0553,2.05
1,10,"04/24/85","45R",0553,0.65
1,10,"04/24/85","10R",0556,1.60
1,10,"04/24/85","22R",0556,0.65
1,10,"04/24/85","32L",0556,1.00
1,10,"04/24/85","39R",0556,0.55
1,10,"04/24/85","45R",0556,0.30
1,10,"04/24/85","10R",0557,0.15
1,10,"04/24/85","22R",0557,0.05
1,10,"04/24/85","32L",0557,0.00
1,10,"04/24/85","39R",0557,0.00
1,10,"04/24/85","45R",0557,0.00
1,10,"04/24/85","10R",0558,0.20
1,10,"04/24/85","22R",0558,0.75
1,10,"04/24/85","32L",0558,0.05
1,10,"04/24/85","39R",0558,0.05
1,10,"04/24/85","45R",0558,0.00
1,10,"04/24/85","10R",0574,0.05
1,10,"04/24/85","22R",0574,0.15
1,10,"04/24/85","32L",0574,0.15
1,10,"04/24/85","39R",0574,0.10
1,10,"04/24/85","45R",0574,0.00
1,10,"04/24/85","10R",0575,0.25
1,10,"04/24/85","22R",0575,0.10
1,10,"04/24/85","32L",0575,0.10
1,10,"04/24/85","39R",0575,0.00
1,10,"04/24/85","45R",0575,0.00
1,10,"04/24/85","10R",0589,0.00
1,10,"04/24/85","22R",0589,0.30
1,10,"04/24/85","32L",0589,0.25
1,10,"04/24/85","39R",0589,0.55
1,10,"04/24/85","45R",0589,0.25
1,11,"09/05/85","10R",0024,0.00
1,11,"09/05/85","22R",0024,0.00
1,11,"09/05/85","32L",0024,0.00
1,11,"09/05/85","39R",0024,0.00
1,11,"09/05/85","45R",0024,0.00
1,11,"09/05/85","10R",0029,0.00
1,11,"09/05/85","22R",0029,0.10
1,11,"09/05/85","32L",0029,0.00
1,11,"09/05/85","39R",0029,0.05
1,11,"09/05/85","45R",0029,1.55
1,11,"09/05/85","10R",0030,2.25
1,11,"09/05/85","22R",0030,9.00
1,11,"09/05/85","32L",0030,4.60
1,11,"09/05/85","39R",0030,12.50
1,11,"09/05/85","45R",0030,10.60
1,11,"09/05/85","10R",0066,1.00
1,11,"09/05/85","22R",0066,1.15
1,11,"09/05/85","32L",0066,0.75
1,11,"09/05/85","39R",0066,1.50
1,11,"09/05/85","45R",0066,1.55
1,11,"09/05/85","10R",0067,0.00
1,11,"09/05/85","22R",0067,0.00
1,11,"09/05/85","32L",0067,0.00
1,11,"09/05/85","39R",0067,0.00
1,11,"09/05/85","45R",0067,0.00
1,11,"09/05/85","10R",0075,0.00
1,11,"09/05/85","22R",0075,0.00
1,11,"09/05/85","32L",0075,0.00
1,11,"09/05/85","39R",0075,0.00
1,11,"09/05/85","45R",0075,0.00
1,11,"09/05/85","10R",0081,0.00
1,11,"09/05/85","22R",0081,0.00
1,11,"09/05/85","32L",0081,0.00
1,11,"09/05/85","39R",0081,0.00
1,11,"09/05/85","45R",0081,0.00
1,11,"09/05/85","10R",0082,0.00
1,11,"09/05/85","22R",0082,0.00
1,11,"09/05/85","32L",0082,0.00
1,11,"09/05/85","39R",0082,0.00
1,11,"09/05/85","45R",0082,0.00
1,11,"09/05/85","10R",0085,0.00
1,11,"09/05/85","22R",0085,0.00
1,11,"09/05/85","32L",0085,0.00
1,11,"09/05/85","39R",0085,0.05
1,11,"09/05/85","45R",0085,0.10
1,11,"09/05/85","10R",0089,0.05
1,11,"09/05/85","22R",0089,0.65
1,11,"09/05/85","32L",0089,0.45
1,11,"09/05/85","39R",0089,0.40
1,11,"09/05/85","45R",0089,2.15
1,11,"09/05/85","10R",0092,0.00
1,11,"09/05/85","22R",0092,0.00
1,11,"09/05/85","32L",0092,0.00
1,11,"09/05/85","39R",0092,0.00
1,11,"09/05/85","45R",0092,0.00
1,11,"09/05/85","10R",0152,0.00
1,11,"09/05/85","22R",0152,0.00
1,11,"09/05/85","32L",0152,0.00
1,11,"09/05/85","39R",0152,0.00
1,11,"09/05/85","45R",0152,0.00
1,11,"09/05/85","10R",0553,7.75
1,11,"09/05/85","22R",0553,2.85
1,11,"09/05/85","32L",0553,3.15
1,11,"09/05/85","39R",0553,1.40
1,11,"09/05/85","45R",0553,0.55
1,11,"09/05/85","10R",0556,2.10
1,11,"09/05/85","22R",0556,0.60
1,11,"09/05/85","32L",0556,1.10
1,11,"09/05/85","39R",0556,0.45
1,11,"09/05/85","45R",0556,0.35
1,11,"09/05/85","10R",0557,0.00
1,11,"09/05/85","22R",0557,0.00
1,11,"09/05/85","32L",0557,0.00
1,11,"09/05/85","39R",0557,0.00
1,11,"09/05/85","45R",0557,0.00
1,11,"09/05/85","10R",0558,0.85
1,11,"09/05/85","22R",0558,0.25
1,11,"09/05/85","32L",0558,0.10
1,11,"09/05/85","39R",0558,0.00
1,11,"09/05/85","45R",0558,0.00
1,11,"09/05/85","10R",0574,0.05
1,11,"09/05/85","22R",0574,0.10
1,11,"09/05/85","32L",0574,0.15
1,11,"09/05/85","39R",0574,0.10
1,11,"09/05/85","45R",0574,0.00
1,11,"09/05/85","10R",0575,0.20
1,11,"09/05/85","22R",0575,0.10
1,11,"09/05/85","32L",0575,0.10
1,11,"09/05/85","39R",0575,0.00
1,11,"09/05/85","45R",0575,0.00
1,11,"09/05/85","10R",0589,0.05
1,11,"09/05/85","22R",0589,0.25
1,11,"09/05/85","32L",0589,0.15
1,11,"09/05/85","39R",0589,0.30
1,11,"09/05/85","45R",0589,0.20
1,12,"04/18/86","10R",0024,0.00
1,12,"04/18/86","22R",0024,0.00
1,12,"04/18/86","32L",0024,0.00
1,12,"04/18/86","39R",0024,0.05
1,12,"04/18/86","45R",0024,0.00
1,12,"04/18/86","10R",0029,0.00
1,12,"04/18/86","22R",0029,0.20
1,12,"04/18/86","32L",0029,0.00
1,12,"04/18/86","39R",0029,0.10
1,12,"04/18/86","45R",0029,1.05
1,12,"04/18/86","10R",0030,1.60
1,12,"04/18/86","22R",0030,13.45
1,12,"04/18/86","32L",0030,3.50
1,12,"04/18/86","39R",0030,14.65
1,12,"04/18/86","45R",0030,13.70
1,12,"04/18/86","10R",0066,1.35
1,12,"04/18/86","22R",0066,0.45
1,12,"04/18/86","32L",0066,2.20
1,12,"04/18/86","39R",0066,0.95
1,12,"04/18/86","45R",0066,1.40
1,12,"04/18/86","10R",0067,0.00
1,12,"04/18/86","22R",0067,0.00
1,12,"04/18/86","32L",0067,0.00
1,12,"04/18/86","39R",0067,0.00
1,12,"04/18/86","45R",0067,0.00
1,12,"04/18/86","10R",0075,0.00
1,12,"04/18/86","22R",0075,0.00
1,12,"04/18/86","32L",0075,0.00
1,12,"04/18/86","39R",0075,0.00
1,12,"04/18/86","45R",0075,0.00
1,12,"04/18/86","10R",0081,0.00
1,12,"04/18/86","22R",0081,0.00
1,12,"04/18/86","32L",0081,0.00
1,12,"04/18/86","39R",0081,0.00
1,12,"04/18/86","45R",0081,0.00
1,12,"04/18/86","10R",0082,0.00
1,12,"04/18/86","22R",0082,0.00
1,12,"04/18/86","32L",0082,0.00
1,12,"04/18/86","39R",0082,0.00
1,12,"04/18/86","45R",0082,0.00
1,12,"04/18/86","10R",0085,0.00
1,12,"04/18/86","22R",0085,0.05
1,12,"04/18/86","32L",0085,0.00
1,12,"04/18/86","39R",0085,0.00
1,12,"04/18/86","45R",0085,0.05
1,12,"04/18/86","10R",0089,0.10
1,12,"04/18/86","22R",0089,0.60
1,12,"04/18/86","32L",0089,0.85
1,12,"04/18/86","39R",0089,0.55
1,12,"04/18/86","45R",0089,0.60
1,12,"04/18/86","10R",0092,0.00
1,12,"04/18/86","22R",0092,0.00
1,12,"04/18/86","32L",0092,0.05
1,12,"04/18/86","39R",0092,0.00
1,12,"04/18/86","45R",0092,0.00
1,12,"04/18/86","10R",0152,0.00
1,12,"04/18/86","22R",0152,0.00
1,12,"04/18/86","32L",0152,0.00
1,12,"04/18/86","39R",0152,0.00
1,12,"04/18/86","45R",0152,0.00
1,12,"04/18/86","10R",0553,6.95
1,12,"04/18/86","22R",0553,2.55
1,12,"04/18/86","32L",0553,2.95
1,12,"04/18/86","39R",0553,2.00
1,12,"04/18/86","45R",0553,1.35
1,12,"04/18/86","10R",0556,2.15
1,12,"04/18/86","22R",0556,0.80
1,12,"04/18/86","32L",0556,0.85
1,12,"04/18/86","39R",0556,0.45
1,12,"04/18/86","45R",0556,0.20
1,12,"04/18/86","10R",0557,0.00
1,12,"04/18/86","22R",0557,0.10
1,12,"04/18/86","32L",0557,0.25
1,12,"04/18/86","39R",0557,0.15
1,12,"04/18/86","45R",0557,0.00
1,12,"04/18/86","10R",0558,1.60
1,12,"04/18/86","22R",0558,1.30
1,12,"04/18/86","32L",0558,6.35
1,12,"04/18/86","39R",0558,3.25
1,12,"04/18/86","45R",0558,2.50
1,12,"04/18/86","10R",0574,0.05
1,12,"04/18/86","22R",0574,0.15
1,12,"04/18/86","32L",0574,0.10
1,12,"04/18/86","39R",0574,0.05
1,12,"04/18/86","45R",0574,0.00
1,12,"04/18/86","10R",0575,0.20
1,12,"04/18/86","22R",0575,0.00
1,12,"04/18/86","32L",0575,0.10
1,12,"04/18/86","39R",0575,0.10
1,12,"04/18/86","45R",0575,0.00
1,12,"04/18/86","10R",0589,0.00
1,12,"04/18/86","22R",0589,0.00
1,12,"04/18/86","32L",0589,0.00
1,12,"04/18/86","39R",0589,0.00
1,12,"04/18/86","45R",0589,0.00
1,13,"10/05/86","10R",0024,0.00
1,13,"10/05/86","22R",0024,0.00
1,13,"10/05/86","32L",0024,0.00
1,13,"10/05/86","39R",0024,0.00
1,13,"10/05/86","45R",0024,0.00
1,13,"10/05/86","10R",0029,0.00
1,13,"10/05/86","22R",0029,0.15
1,13,"10/05/86","32L",0029,0.05
1,13,"10/05/86","39R",0029,0.30
1,13,"10/05/86","45R",0029,1.00
1,13,"10/05/86","10R",0030,1.50
1,13,"10/05/86","22R",0030,8.30
1,13,"10/05/86","32L",0030,4.50
1,13,"10/05/86","39R",0030,16.20
1,13,"10/05/86","45R",0030,10.75
1,13,"10/05/86","10R",0066,2.30
1,13,"10/05/86","22R",0066,2.95
1,13,"10/05/86","32L",0066,0.35
1,13,"10/05/86","39R",0066,0.60
1,13,"10/05/86","45R",0066,1.05
1,13,"10/05/86","10R",0067,0.00
1,13,"10/05/86","22R",0067,0.00
1,13,"10/05/86","32L",0067,0.00
1,13,"10/05/86","39R",0067,0.00
1,13,"10/05/86","45R",0067,0.00
1,13,"10/05/86","10R",0075,0.00
1,13,"10/05/86","22R",0075,0.00
1,13,"10/05/86","32L",0075,0.00
1,13,"10/05/86","39R",0075,0.00
1,13,"10/05/86","45R",0075,0.00
1,13,"10/05/86","10R",0081,0.00
1,13,"10/05/86","22R",0081,0.00
1,13,"10/05/86","32L",0081,0.00
1,13,"10/05/86","39R",0081,0.00
1,13,"10/05/86","45R",0081,0.00
1,13,"10/05/86","10R",0082,0.00
1,13,"10/05/86","22R",0082,0.00
1,13,"10/05/86","32L",0082,0.00
1,13,"10/05/86","39R",0082,0.00
1,13,"10/05/86","45R",0082,0.00
1,13,"10/05/86","10R",0085,0.00
1,13,"10/05/86","22R",0085,0.00
1,13,"10/05/86","32L",0085,0.00
1,13,"10/05/86","39R",0085,0.00
1,13,"10/05/86","45R",0085,0.00
1,13,"10/05/86","10R",0089,0.05
1,13,"10/05/86","22R",0089,0.10
1,13,"10/05/86","32L",0089,0.05
1,13,"10/05/86","39R",0089,0.10
1,13,"10/05/86","45R",0089,0.85
1,13,"10/05/86","10R",0092,0.00
1,13,"10/05/86","22R",0092,0.00
1,13,"10/05/86","32L",0092,0.00
1,13,"10/05/86","39R",0092,0.00
1,13,"10/05/86","45R",0092,0.05
1,13,"10/05/86","10R",0152,0.00
1,13,"10/05/86","22R",0152,0.00
1,13,"10/05/86","32L",0152,0.00
1,13,"10/05/86","39R",0152,0.00
1,13,"10/05/86","45R",0152,0.00
1,13,"10/05/86","10R",0553,4.65
1,13,"10/05/86","22R",0553,2.45
1,13,"10/05/86","32L",0553,2.15
1,13,"10/05/86","39R",0553,1.50
1,13,"10/05/86","45R",0553,0.95
1,13,"10/05/86","10R",0556,2.35
1,13,"10/05/86","22R",0556,2.10
1,13,"10/05/86","32L",0556,2.85
1,13,"10/05/86","39R",0556,1.50
1,13,"10/05/86","45R",0556,1.85
1,13,"10/05/86","10R",0557,0.00
1,13,"10/05/86","22R",0557,0.15
1,13,"10/05/86","32L",0557,0.10
1,13,"10/05/86","39R",0557,0.25
1,13,"10/05/86","45R",0557,0.30
1,13,"10/05/86","10R",0558,0.45
1,13,"10/05/86","22R",0558,0.45
1,13,"10/05/86","32L",0558,0.65
1,13,"10/05/86","39R",0558,0.00
1,13,"10/05/86","45R",0558,0.05
1,13,"10/05/86","10R",0574,0.05
1,13,"10/05/86","22R",0574,0.10
1,13,"10/05/86","32L",0574,0.10
1,13,"10/05/86","39R",0574,0.10
1,13,"10/05/86","45R",0574,0.00
1,13,"10/05/86","10R",0575,0.20
1,13,"10/05/86","22R",0575,0.00
1,13,"10/05/86","32L",0575,1.80
1,13,"10/05/86","39R",0575,0.60
1,13,"10/05/86","45R",0575,0.85
1,13,"10/05/86","10R",0589,0.10
1,13,"10/05/86","22R",0589,0.75
1,13,"10/05/86","32L",0589,1.05
1,13,"10/05/86","39R",0589,1.40
1,13,"10/05/86","45R",0589,1.35
1,14,"04/24/87","10R",0024,0.00
1,14,"04/24/87","22R",0024,0.00
1,14,"04/24/87","32L",0024,0.00
1,14,"04/24/87","39R",0024,0.00
1,14,"04/24/87","45R",0024,0.00
1,14,"04/24/87","10R",0029,0.00
1,14,"04/24/87","22R",0029,0.25
1,14,"04/24/87","32L",0029,0.05
1,14,"04/24/87","39R",0029,0.00
1,14,"04/24/87","45R",0029,0.55
1,14,"04/24/87","10R",0030,9.35
1,14,"04/24/87","22R",0030,13.35
1,14,"04/24/87","32L",0030,4.10
1,14,"04/24/87","39R",0030,13.60
1,14,"04/24/87","45R",0030,6.15
1,14,"04/24/87","10R",0066,3.00
1,14,"04/24/87","22R",0066,1.25
1,14,"04/24/87","32L",0066,0.80
1,14,"04/24/87","39R",0066,2.50
1,14,"04/24/87","45R",0066,0.95
1,14,"04/24/87","10R",0067,0.00
1,14,"04/24/87","22R",0067,0.00
1,14,"04/24/87","32L",0067,0.00
1,14,"04/24/87","39R",0067,0.00
1,14,"04/24/87","45R",0067,0.00
1,14,"04/24/87","10R",0075,0.00
1,14,"04/24/87","22R",0075,0.00
1,14,"04/24/87","32L",0075,0.00
1,14,"04/24/87","39R",0075,0.00
1,14,"04/24/87","45R",0075,0.00
1,14,"04/24/87","10R",0081,0.00
1,14,"04/24/87","22R",0081,0.00
1,14,"04/24/87","32L",0081,0.00
1,14,"04/24/87","39R",0081,0.00
1,14,"04/24/87","45R",0081,0.00
1,14,"04/24/87","10R",0082,0.00
1,14,"04/24/87","22R",0082,0.00
1,14,"04/24/87","32L",0082,0.00
1,14,"04/24/87","39R",0082,0.00
1,14,"04/24/87","45R",0082,0.00
1,14,"04/24/87","10R",0085,0.00
1,14,"04/24/87","22R",0085,0.00
1,14,"04/24/87","32L",0085,0.00
1,14,"04/24/87","39R",0085,0.00
1,14,"04/24/87","45R",0085,0.00
1,14,"04/24/87","10R",0089,0.20
1,14,"04/24/87","22R",0089,0.45
1,14,"04/24/87","32L",0089,0.30
1,14,"04/24/87","39R",0089,0.25
1,14,"04/24/87","45R",0089,0.20
1,14,"04/24/87","10R",0092,0.00
1,14,"04/24/87","22R",0092,0.00
1,14,"04/24/87","32L",0092,0.00
1,14,"04/24/87","39R",0092,0.00
1,14,"04/24/87","45R",0092,0.05
1,14,"04/24/87","10R",0152,0.00
1,14,"04/24/87","22R",0152,0.00
1,14,"04/24/87","32L",0152,0.00
1,14,"04/24/87","39R",0152,0.00
1,14,"04/24/87","45R",0152,0.00
1,14,"04/24/87","10R",0553,3.20
1,14,"04/24/87","22R",0553,1.65
1,14,"04/24/87","32L",0553,1.50
1,14,"04/24/87","39R",0553,1.35
1,14,"04/24/87","45R",0553,1.65
1,14,"04/24/87","10R",0556,1.90
1,14,"04/24/87","22R",0556,1.50
1,14,"04/24/87","32L",0556,2.60
1,14,"04/24/87","39R",0556,1.90
1,14,"04/24/87","45R",0556,1.10
1,14,"04/24/87","10R",0557,0.00
1,14,"04/24/87","22R",0557,0.00
1,14,"04/24/87","32L",0557,0.00
1,14,"04/24/87","39R",0557,0.10
1,14,"04/24/87","45R",0557,0.10
1,14,"04/24/87","10R",0558,0.00
1,14,"04/24/87","22R",0558,0.00
1,14,"04/24/87","32L",0558,1.10
1,14,"04/24/87","39R",0558,0.10
1,14,"04/24/87","45R",0558,0.20
1,14,"04/24/87","10R",0574,0.00
1,14,"04/24/87","22R",0574,0.05
1,14,"04/24/87","32L",0574,0.00
1,14,"04/24/87","39R",0574,0.10
1,14,"04/24/87","45R",0574,0.00
1,14,"04/24/87","10R",0575,0.15
1,14,"04/24/87","22R",0575,0.05
1,14,"04/24/87","32L",0575,2.05
1,14,"04/24/87","39R",0575,0.50
1,14,"04/24/87","45R",0575,0.90
1,14,"04/24/87","10R",0589,0.00
1,14,"04/24/87","22R",0589,0.40
1,14,"04/24/87","32L",0589,0.45
1,14,"04/24/87","39R",0589,0.70
1,14,"04/24/87","45R",0589,1.15
1,15,"10/07/87","10R",0024,0.00
1,15,"10/07/87","22R",0024,0.00
1,15,"10/07/87","32L",0024,0.00
1,15,"10/07/87","39R",0024,0.00
1,15,"10/07/87","45R",0024,0.00
1,15,"10/07/87","10R",0029,0.00
1,15,"10/07/87","22R",0029,0.00
1,15,"10/07/87","32L",0029,0.00
1,15,"10/07/87","39R",0029,0.00
1,15,"10/07/87","45R",0029,0.65
1,15,"10/07/87","10R",0030,4.95
1,15,"10/07/87","22R",0030,13.45
1,15,"10/07/87","32L",0030,7.70
1,15,"10/07/87","39R",0030,15.40
1,15,"10/07/87","45R",0030,12.40
1,15,"10/07/87","10R",0066,2.90
1,15,"10/07/87","22R",0066,0.50
1,15,"10/07/87","32L",0066,2.80
1,15,"10/07/87","39R",0066,3.60
1,15,"10/07/87","45R",0066,2.10
1,15,"10/07/87","10R",0067,0.00
1,15,"10/07/87","22R",0067,0.00
1,15,"10/07/87","32L",0067,0.00
1,15,"10/07/87","39R",0067,0.00
1,15,"10/07/87","45R",0067,0.00
1,15,"10/07/87","10R",0075,0.00
1,15,"10/07/87","22R",0075,0.00
1,15,"10/07/87","32L",0075,0.00
1,15,"10/07/87","39R",0075,0.00
1,15,"10/07/87","45R",0075,0.00
1,15,"10/07/87","10R",0081,0.00
1,15,"10/07/87","22R",0081,0.00
1,15,"10/07/87","32L",0081,0.00
1,15,"10/07/87","39R",0081,0.00
1,15,"10/07/87","45R",0081,0.00
1,15,"10/07/87","10R",0082,0.00
1,15,"10/07/87","22R",0082,0.00
